	File_Name	ENSEMBL	CHR	strand	SYMBOL	TSS	SPECIES	FILE_TYPE	PERTURBATION	DATASET
440	ASO_G0247240_AD_05.txt	ENSG00000247240	chr15	+	UBL7-AS1	74461265.0	human	ENSEMBL	ASO	Fantom
441	ASO_G0247572_09.txt	ENSG00000247572	chr5	-	CKMT2-AS1	81301565.0	human	ENSEMBL	ASO	Fantom
442	ASO_G0247572_08.txt	ENSG00000247572	chr5	-	CKMT2-AS1	81301565.0	human	ENSEMBL	ASO	Fantom
443	ASO_G0248092_AD_10.txt	ENSG00000248092	chr5	-	NNT-AS1	43603230.0	human	ENSEMBL	ASO	Fantom
444	ASO_G0248508_04.txt	ENSG00000248508	chr15	+	SRP14-AS1	40039242.0	human	ENSEMBL	ASO	Fantom
445	ASO_G0248508_10.txt	ENSG00000248508	chr15	+	SRP14-AS1	40039242.0	human	ENSEMBL	ASO	Fantom
446	ASO_G0250742_AD_04.txt	ENSG00000250742	chr12	+	LINC02381	54126082.0	human	ENSEMBL	ASO	Fantom
447	ASO_G0250742_01.txt	ENSG00000250742	chr12	+	LINC02381	54126082.0	human	ENSEMBL	ASO	Fantom
448	ASO_G0250742_AD_05.txt	ENSG00000250742	chr12	+	LINC02381	54126082.0	human	ENSEMBL	ASO	Fantom
449	ASO_G0250786_04.txt	ENSG00000250786	chr5	+	SNHG18	9546200.0	human	ENSEMBL	ASO	Fantom
450	ASO_G0250786_AD_10.txt	ENSG00000250786	chr5	+	SNHG18	9546200.0	human	ENSEMBL	ASO	Fantom
451	ASO_G0251580_AD_01.txt	ENSG00000251580	chr4	-	LINC02482	6673965.0	human	ENSEMBL	ASO	Fantom
452	ASO_G0251580_AD_05.txt	ENSG00000251580	chr4	-	LINC02482	6673965.0	human	ENSEMBL	ASO	Fantom
453	ASO_C013368_02.txt	ENSG00000253161	chr8	-	LINC01605	37554183.0	human	ENSEMBL	ASO	Fantom
454	ASO_C013368_01.txt	ENSG00000253161	chr8	-	LINC01605	37554183.0	human	ENSEMBL	ASO	Fantom
455	ASO_G0253982_AD_01.txt	ENSG00000253982	chr8	-	CTD-2336O2.1	1764508.0	human	ENSEMBL	ASO	Fantom
456	ASO_G0254682_06.txt	ENSG00000254682	chr11	+	RP11-660L16.2	71448674.0	human	ENSEMBL	ASO	Fantom
457	ASO_G0254682_02.txt	ENSG00000254682	chr11	+	RP11-660L16.2	71448674.0	human	ENSEMBL	ASO	Fantom
458	ASO_G0255121_02.txt	ENSG00000255121	chr11	-	CENATAC-DT	118998004.0	human	ENSEMBL	ASO	Fantom
459	ASO_G0255121_03.txt	ENSG00000255121	chr11	-	CENATAC-DT	118998004.0	human	ENSEMBL	ASO	Fantom
460	ASO_G0255121_08.txt	ENSG00000255121	chr11	-	CENATAC-DT	118998004.0	human	ENSEMBL	ASO	Fantom
461	ASO_G0256268_AD_03.txt	ENSG00000256268	chr12	+	LINC02454	65589111.0	human	ENSEMBL	ASO	Fantom
462	ASO_G0256268_AD_06.txt	ENSG00000256268	chr12	+	LINC02454	65589111.0	human	ENSEMBL	ASO	Fantom
463	ASO_G0256268_AD_07.txt	ENSG00000256268	chr12	+	LINC02454	65589111.0	human	ENSEMBL	ASO	Fantom
464	ASO_G0257219_AD_05.txt	ENSG00000257219	chr12	+	LNCOG	76259836.0	human	ENSEMBL	ASO	Fantom
465	ASO_G0257219_AD_10.txt	ENSG00000257219	chr12	+	LNCOG	76259836.0	human	ENSEMBL	ASO	Fantom
466	ASO_G0257219_09.txt	ENSG00000257219	chr12	+	LNCOG	76259836.0	human	ENSEMBL	ASO	Fantom
467	ASO_C0019316_08.txt	ENSG00000257496	chr12	-	RP11-474P2.4	46386991.0	human	ENSEMBL	ASO	Fantom
468	ASO_C0019316_01.txt	ENSG00000257496	chr12	-	RP11-474P2.4	46386991.0	human	ENSEMBL	ASO	Fantom
469	ASO_G0257642_01.txt	ENSG00000257642	chr12	-	KCCAT198	105327017.0	human	ENSEMBL	ASO	Fantom
470	ASO_G0257815_AD_03.txt	ENSG00000257815	chr12	-	PRANCR	70243379.0	human	ENSEMBL	ASO	Fantom
471	ASO_G0257815_01.txt	ENSG00000257815	chr12	-	PRANCR	70243379.0	human	ENSEMBL	ASO	Fantom
472	ASO_G0258704_09.txt	ENSG00000258704	chr14	-	SRP54-AS1	34982532.0	human	ENSEMBL	ASO	Fantom
473	ASO_G0258920_AD_07.txt	ENSG00000258920	chr14	+	FOXN3-AS1	89417354.0	human	ENSEMBL	ASO	Fantom
474	ASO_G0259091_AD_10.txt	ENSG00000259091	chr14	-	LINC00517	37902372.0	human	ENSEMBL	ASO	Fantom
475	ASO_G0259091_01.txt	ENSG00000259091	chr14	-	LINC00517	37902372.0	human	ENSEMBL	ASO	Fantom
476	ASO_G0259091_AD_04.txt	ENSG00000259091	chr14	-	LINC00517	37902372.0	human	ENSEMBL	ASO	Fantom
477	ASO_G0259520_AD_04.txt	ENSG00000259520	chr15	-	CTD-2651B20.3	45279251.0	human	ENSEMBL	ASO	Fantom
478	ASO_G0259520_AD_08.txt	ENSG00000259520	chr15	-	CTD-2651B20.3	45279251.0	human	ENSEMBL	ASO	Fantom
479	ASO_G0260032_AD_06.txt	ENSG00000260032	chr20	-	NORAD	36051018.0	human	ENSEMBL	ASO	Fantom
480	ASO_G0260032_AD_01.txt	ENSG00000260032	chr20	-	NORAD	36051018.0	human	ENSEMBL	ASO	Fantom
481	ASO_G0260565_AD_06.txt	ENSG00000260565	chr16	-	ERVK13-1	2682379.0	human	ENSEMBL	ASO	Fantom
482	ASO_G0260565_AD_08.txt	ENSG00000260565	chr16	-	ERVK13-1	2682379.0	human	ENSEMBL	ASO	Fantom
483	ASO_G0260852_02.txt	ENSG00000260852	chr16	-	FBXL19-AS1	30923269.0	human	ENSEMBL	ASO	Fantom
484	ASO_G0261105_AD_05.txt	ENSG00000261105	chr13	-	LMO7-AS1	75635994.0	human	ENSEMBL	ASO	Fantom
485	ASO_G0261105_AD_06.txt	ENSG00000261105	chr13	-	LMO7-AS1	75635994.0	human	ENSEMBL	ASO	Fantom
486	ASO_G0261105_AD_10.txt	ENSG00000261105	chr13	-	LMO7-AS1	75635994.0	human	ENSEMBL	ASO	Fantom
487	ASO_G0261573_AD_06.txt	ENSG00000261573	chr1	-	RP11-553K8.5	198667061.0	human	ENSEMBL	ASO	Fantom
488	ASO_G0261573_AD_04.txt	ENSG00000261573	chr1	-	RP11-553K8.5	198667061.0	human	ENSEMBL	ASO	Fantom
489	ASO_G0261879_AD_07.txt	ENSG00000261879	chr17	+	ZNF594-DT	5192027.0	human	ENSEMBL	ASO	Fantom
490	ASO_G0263072_05.txt	ENSG00000263072	chr16	-	ZNF213-AS1	3143734.0	human	ENSEMBL	ASO	Fantom
491	ASO_G0263072_06.txt	ENSG00000263072	chr16	-	ZNF213-AS1	3143734.0	human	ENSEMBL	ASO	Fantom
492	ASO_G0263072_01.txt	ENSG00000263072	chr16	-	ZNF213-AS1	3143734.0	human	ENSEMBL	ASO	Fantom
493	ASO_G0263072_02.txt	ENSG00000263072	chr16	-	ZNF213-AS1	3143734.0	human	ENSEMBL	ASO	Fantom
494	ASO_G0263753_AD_06.txt	ENSG00000263753	chr18	+	LINC00667	5237826.0	human	ENSEMBL	ASO	Fantom
495	ASO_G0263753_AD_01.txt	ENSG00000263753	chr18	+	LINC00667	5237826.0	human	ENSEMBL	ASO	Fantom
496	ASO_G0264920_AD_02.txt	ENSG00000264920	chr17	-	SP2-DT	47895812.0	human	ENSEMBL	ASO	Fantom
497	ASO_G0265458_AD_03.txt	ENSG00000265458	chr17	-	NARF-AS2	82458521.0	human	ENSEMBL	ASO	Fantom
498	ASO_G0267248_AD_03.txt	ENSG00000267248	chr17	-	CTD-2319I12.4	60135743.0	human	ENSEMBL	ASO	Fantom
499	ASO_G0267248_AD_07.txt	ENSG00000267248	chr17	-	CTD-2319I12.4	60135743.0	human	ENSEMBL	ASO	Fantom
500	ASO_G0267419_AD_04.txt	ENSG00000267419	chr19	+	ZNF56	19776602.0	human	ENSEMBL	ASO	Fantom
501	ASO_G0267419_AD_06.txt	ENSG00000267419	chr19	+	ZNF56	19776602.0	human	ENSEMBL	ASO	Fantom
502	ASO_G0267577_01.txt	ENSG00000267577	chr19	+	DNAAF3-AS1	55158939.0	human	ENSEMBL	ASO	Fantom
503	ASO_G0267577_03.txt	ENSG00000267577	chr19	+	DNAAF3-AS1	55158939.0	human	ENSEMBL	ASO	Fantom
504	ASO_G0267751_AD_02.txt	ENSG00000267751	chr19	-	BSG-AS1	572228.0	human	ENSEMBL	ASO	Fantom
505	ASO_G0268895_03.txt	ENSG00000268895	chr19	+	A1BG-AS1	58347718.0	human	ENSEMBL	ASO	Fantom
506	ASO_G0268895_01.txt	ENSG00000268895	chr19	+	A1BG-AS1	58347718.0	human	ENSEMBL	ASO	Fantom
507	ASO_G0269293_AD_10.txt	ENSG00000269293	chr6	-	ZSCAN16-AS1	28137293.0	human	ENSEMBL	ASO	Fantom
508	ASO_G0269293_01.txt	ENSG00000269293	chr6	-	ZSCAN16-AS1	28137293.0	human	ENSEMBL	ASO	Fantom
509	ASO_G0269439_09.txt	ENSG00000269439	chr19	-	PGLS-DT	17511889.0	human	ENSEMBL	ASO	Fantom
510	ASO_G0269834_AD_06.txt	ENSG00000269834	chr19	-	ZNF528-AS1	52397783.0	human	ENSEMBL	ASO	Fantom
511	ASO_G0269834_02.txt	ENSG00000269834	chr19	-	ZNF528-AS1	52397783.0	human	ENSEMBL	ASO	Fantom
512	ASO_G0269834_AD_02.txt	ENSG00000269834	chr19	-	ZNF528-AS1	52397783.0	human	ENSEMBL	ASO	Fantom
513	ASO_G0270069_05.txt	ENSG00000270069	chrX	-	MIR222HG	45770274.0	human	ENSEMBL	ASO	Fantom
514	ASO_G0270069_AD_07.txt	ENSG00000270069	chrX	-	MIR222HG	45770274.0	human	ENSEMBL	ASO	Fantom
515	ASO_G0270141_AD_10.txt	ENSG00000270141	chr3	-	TERC	169765060.0	human	ENSEMBL	ASO	Fantom
516	ASO_G0270141_05.txt	ENSG00000270141	chr3	-	TERC	169765060.0	human	ENSEMBL	ASO	Fantom
517	ASO_G0271122_05.txt	ENSG00000271122	chr7	+	HERPUD2-AS1	35695214.0	human	ENSEMBL	ASO	Fantom
518	ASO_G0271122_06.txt	ENSG00000271122	chr7	+	HERPUD2-AS1	35695214.0	human	ENSEMBL	ASO	Fantom
519	ASO_G0271270_09.txt	ENSG00000271270	chr3	+	TMCC1-DT	129893811.0	human	ENSEMBL	ASO	Fantom
520	ASO_G0271270_AD_10.txt	ENSG00000271270	chr3	+	TMCC1-DT	129893811.0	human	ENSEMBL	ASO	Fantom
521	ASO_G0272269_06.txt	ENSG00000272269	chr6	+	NUP153-AS1	17706257.0	human	ENSEMBL	ASO	Fantom
522	ASO_G0272888_04.txt	ENSG00000272888	chr15	+	CHASERR	92819540.0	human	ENSEMBL	ASO	Fantom
523	ASO_G0272888_AD_07.txt	ENSG00000272888	chr15	+	CHASERR	92819540.0	human	ENSEMBL	ASO	Fantom
524	ASO_G0272888_AD_10.txt	ENSG00000272888	chr15	+	CHASERR	92819540.0	human	ENSEMBL	ASO	Fantom
525	ASO_G0273015_05.txt	ENSG00000273015	chr12	-	RP11-352M15.2	45727775.0	human	ENSEMBL	ASO	Fantom
526	ASO_G0273015_AD_07.txt	ENSG00000273015	chr12	-	RP11-352M15.2	45727775.0	human	ENSEMBL	ASO	Fantom
527	ASO_G0273015_AD_10.txt	ENSG00000273015	chr12	-	RP11-352M15.2	45727775.0	human	ENSEMBL	ASO	Fantom
528	0_LINC00458.txt	ENSG00000234787	chr13	-	LINC00458	54142319.0	human	ENSEMBL	ASO	Fantom
529	1_WAC-AS1.txt	ENSG00000254635	chr10	-	WAC-AS1	28533066.0	human	ENSEMBL	ASO	Fantom
530	2_TUG1.txt	ENSG00000253352	chr22	+	TUG1	30969245.0	human	ENSEMBL	ASO	Fantom
531	3_RP11-35G9.3.txt	ENSG00000267040	chr18	+	RP11-35G9.3	57630302.0	human	ENSEMBL	ASO	Fantom
532	4_PGAM1P5.txt	ENSG00000257150	chr12	+	PGAM1P5	95551582.0	human	ENSEMBL	ASO	Fantom
533	5_AP000459.4.txt	ENSG00000228592	chr21	-	AP000459.4	23423778.0	human	ENSEMBL	ASO	Fantom
534	6_ZNF37BP.txt	ENSG00000234420	chr10	-	ZNF37BP	42552822.0	human	ENSEMBL	ASO	Fantom
535	7_FAM111A-DT.txt	ENSG00000245571	chr11	-	FAM111A-DT	59143015.0	human	ENSEMBL	ASO	Fantom
536	8_RAB30-DT.txt	ENSG00000246067	chr11	+	RAB30-DT	83072052.0	human	ENSEMBL	ASO	Fantom
537	9_KHDC1-AS1.txt	ENSG00000229852	chr6	+	KHDC1-AS1	73263212.0	human	ENSEMBL	ASO	Fantom
538	10_TTN-AS1.txt	ENSG00000237298	chr2	+	TTN-AS1	178521183.0	human	ENSEMBL	ASO	Fantom
540	11_FTX.txt	ENSG00000230590	chrX	-	FTX	74293574.0	human	ENSEMBL	ASO	Fantom
541	12_AC016747.3.txt	ENSG00000212978	chr2	-	AC016747.3	61144969.0	human	ENSEMBL	ASO	Fantom
542	13_SBF2-AS1.txt	ENSG00000246273	chr11	+	SBF2-AS1	9758268.0	human	ENSEMBL	ASO	Fantom
543	14_SVIL-AS1.txt	ENSG00000224597	chr10	+	SVIL-AS1	29409402.0	human	ENSEMBL	ASO	Fantom
544	15_LNCTAM34A.txt	ENSG00000234546	chr1	+	LNCTAM34A	9182004.0	human	ENSEMBL	ASO	Fantom
545	16_LINC00630.txt	ENSG00000223546	chrX	+	LINC00630	102769158.0	human	ENSEMBL	ASO	Fantom
546	17_PTPRG-AS1.txt	ENSG00000241472	chr3	-	PTPRG-AS1	62369406.0	human	ENSEMBL	ASO	Fantom
547	18_RP11-640N20.6.txt	ENSG00000264164	chr17	+	RP11-640N20.6	32083179.0	human	ENSEMBL	ASO	Fantom
548	19_SPRY4-AS1.txt	ENSG00000231185	chr5	+	SPRY4-AS1	142325293.0	human	ENSEMBL	ASO	Fantom
549	20_RNASEH1-AS1.txt	ENSG00000234171	chr2	+	RNASEH1-AS1	3558474.0	human	ENSEMBL	ASO	Fantom
550	21_PRANCR.txt	ENSG00000257815	chr12	-	PRANCR	70243379.0	human	ENSEMBL	ASO	Fantom
551	22_ZNF793-AS1.txt	ENSG00000266916	chr19	-	ZNF793-AS1	37507122.0	human	ENSEMBL	ASO	Fantom
552	23_RFX5-AS1.txt	ENSG00000237976	chr1	+	RFX5-AS1	151346967.0	human	ENSEMBL	ASO	Fantom
553	24_CITF22-92A6.1.txt	ENSG00000273145	chr22	+	CITF22-92A6.1	46013606.0	human	ENSEMBL	ASO	Fantom
554	25_MAP3K9-DT.txt	ENSG00000259153	chr14	+	MAP3K9-DT	70809841.0	human	ENSEMBL	ASO	Fantom
555	26_PURPL.txt	ENSG00000250337	chr5	+	PURPL	27217714.0	human	ENSEMBL	ASO	Fantom
556	27_ILRUN-AS1.txt	ENSG00000272288	chr6	+	ILRUN-AS1	34696317.0	human	ENSEMBL	ASO	Fantom
557	28_MTCO1P30.txt	ENSG00000248729	chr5	-	MTCO1P30	5395957.0	human	ENSEMBL	ASO	Fantom
558	29_LINC01806.txt	ENSG00000227403	chr2	+	LINC01806	161244730.0	human	ENSEMBL	ASO	Fantom
559	30_AC007255.8.txt	ENSG00000223813	chr7	-	AC007255.8	29563670.0	human	ENSEMBL	ASO	Fantom
560	31_RP11-432J24.5.txt	ENSG00000226900	chr10	-	RP11-432J24.5	132518367.0	human	ENSEMBL	ASO	Fantom
561	32_CDK6-AS1.txt	ENSG00000237819	chr7	+	CDK6-AS1	92836483.0	human	ENSEMBL	ASO	Fantom
562	33_MANEA-DT.txt	ENSG00000261366	chr6	-	MANEA-DT	95577450.0	human	ENSEMBL	ASO	Fantom
563	34_LINC01534.txt	ENSG00000225975	chr19	-	LINC01534	36687449.0	human	ENSEMBL	ASO	Fantom
564	35_CTD-2616J11.14.txt	ENSG00000268889	chr19	+	CTD-2616J11.14	51394488.0	human	ENSEMBL	ASO	Fantom
565	36_RP11-1C8.4.txt	ENSG00000253477	chr8	-	RP11-1C8.4	103501676.0	human	ENSEMBL	ASO	Fantom
566	37_RP11-893F2.5.txt	ENSG00000249406	chr17	+	RP11-893F2.5	50199876.0	human	ENSEMBL	ASO	Fantom
567	38_APELA.txt	ENSG00000248329	chr4	+	APELA	164877178.0	human	ENSEMBL	ASO	Fantom
568	39_CTD-2306M5.1.txt	ENSG00000248605	chr5	-	CTD-2306M5.1	25445925.0	human	ENSEMBL	ASO	Fantom
569	40_CTD-2574D22.2.txt	ENSG00000247735	chr16	+	CTD-2574D22.2	29926836.0	human	ENSEMBL	ASO	Fantom
570	41_RP3-414A15.10.txt	ENSG00000258603	chr14	-	RP3-414A15.10	73633941.0	human	ENSEMBL	ASO	Fantom
571	42_HORMAD2-AS1.txt	ENSG00000227117	chr22	-	HORMAD2-AS1	30080480.0	human	ENSEMBL	ASO	Fantom
572	43_RP11-1144P22.1.txt	ENSG00000254277	chr8	+	RP11-1144P22.1	71675300.0	human	ENSEMBL	ASO	Fantom
573	44_RP11-148B6.2.txt	ENSG00000250046	chr4	-	RP11-148B6.2	112706810.0	human	ENSEMBL	ASO	Fantom
574	45_AP000688.29.txt	ENSG00000233393	chr21	+	AP000688.29	36104881.0	human	ENSEMBL	ASO	Fantom
575	46_RP11-44F14.2.txt	ENSG00000261804	chr16	+	RP11-44F14.2	53373479.0	human	ENSEMBL	ASO	Fantom
576	47_RP1-101K10.6.txt	ENSG00000227627	chr6	+	RP1-101K10.6	152983331.0	human	ENSEMBL	ASO	Fantom
577	48_LINC02595.txt	ENSG00000231566	chrX	-	LINC02595	45851541.0	human	ENSEMBL	ASO	Fantom
578	49_LINC01128.txt	ENSG00000228794	chr1	+	LINC01128	825138.0	human	ENSEMBL	ASO	Fantom
579	50_DUBR.txt	ENSG00000243701	chr3	+	DUBR	107220744.0	human	ENSEMBL	ASO	Fantom
580	51_AP002856.5.txt	ENSG00000231698	chr11	+	AP002856.5	131253422.0	human	ENSEMBL	ASO	Fantom
581	52_SIPA1L1-AS1.txt	ENSG00000259146	chr14	-	SIPA1L1-AS1	71321882.0	human	ENSEMBL	ASO	Fantom
582	53_NNT-AS1.txt	ENSG00000248092	chr5	-	NNT-AS1	43603230.0	human	ENSEMBL	ASO	Fantom
583	54_FIRRE.txt	ENSG00000213468	chrX	-	FIRRE	131830862.0	human	ENSEMBL	ASO	Fantom
584	55_GDNF-AS1.txt	ENSG00000248587	chr5	+	GDNF-AS1	37811589.0	human	ENSEMBL	ASO	Fantom
585	56_AC002310.12.txt	ENSG00000235560	chr16	+	AC002310.12	30534752.0	human	ENSEMBL	ASO	Fantom
586	57_C10orf143.txt	ENSG00000237489	chr10	-	C10orf143	130110830.0	human	ENSEMBL	ASO	Fantom
587	58_CTD-2015H6.3.txt	ENSG00000249042	chr5	-	CTD-2015H6.3	80488095.0	human	ENSEMBL	ASO	Fantom
588	59_CTC-345K18.2.txt	ENSG00000250309	chr5	-	CTC-345K18.2	150672390.0	human	ENSEMBL	ASO	Fantom
589	60_RP11-624M8.1.txt	ENSG00000237742	chr6	-	RP11-624M8.1	125749190.0	human	ENSEMBL	ASO	Fantom
590	61_RP11-310E22.4.txt	ENSG00000234026	chr10	-	RP11-310E22.4	95231144.0	human	ENSEMBL	ASO	Fantom
591	62_LINC02289.txt	ENSG00000258819	chr14	-	LINC02289	77076392.0	human	ENSEMBL	ASO	Fantom
592	63_PCAT7.txt	ENSG00000231806	chr9	+	PCAT7	94555054.0	human	ENSEMBL	ASO	Fantom
593	64_ERVH48-1.txt	ENSG00000233056	chr21	-	ERVH48-1	42925646.0	human	ENSEMBL	ASO	Fantom
594	65_EPHA1-AS1.txt	ENSG00000229153	chr7	+	EPHA1-AS1	143407813.0	human	ENSEMBL	ASO	Fantom
595	66_TMEM9B-AS1.txt	ENSG00000254860	chr11	+	TMEM9B-AS1	8964510.0	human	ENSEMBL	ASO	Fantom
596	67_LINC01184.txt	ENSG00000245937	chr5	-	LINC01184	128083172.0	human	ENSEMBL	ASO	Fantom
597	68_LINC02482.txt	ENSG00000251580	chr4	-	LINC02482	6673965.0	human	ENSEMBL	ASO	Fantom
598	69_NUTM2B-AS1.txt	ENSG00000225484	chr10	-	NUTM2B-AS1	79826594.0	human	ENSEMBL	ASO	Fantom
599	70_RP11-209K10.2.txt	ENSG00000259203	chr15	-	RP11-209K10.2	52805972.0	human	ENSEMBL	ASO	Fantom
600	71_RP3-323P24.3.txt	ENSG00000226310	chrX	+	RP3-323P24.3	57121662.0	human	ENSEMBL	ASO	Fantom
601	72_LINC01896.txt	ENSG00000263146	chr18	-	LINC01896	78979074.0	human	ENSEMBL	ASO	Fantom
602	73_CKMT2-AS1.txt	ENSG00000247572	chr5	-	CKMT2-AS1	81301565.0	human	ENSEMBL	ASO	Fantom
603	74_ZBED5-AS1.txt	ENSG00000247271	chr11	+	ZBED5-AS1	10858179.0	human	ENSEMBL	ASO	Fantom
604	75_BSG-AS1.txt	ENSG00000267751	chr19	-	BSG-AS1	572228.0	human	ENSEMBL	ASO	Fantom
605	76_RP11-390F4.3.txt	ENSG00000225489	chr9	+	RP11-390F4.3	6716157.0	human	ENSEMBL	ASO	Fantom
606	77_RP11-452L6.5.txt	ENSG00000260267	chr16	-	RP11-452L6.5	31459736.0	human	ENSEMBL	ASO	Fantom
607	78_SOCS2-AS1.txt	ENSG00000246985	chr12	-	SOCS2-AS1	93571768.0	human	ENSEMBL	ASO	Fantom
608	79_RP11-284F21.7.txt	ENSG00000229953	chr1	-	RP11-284F21.7	156661424.0	human	ENSEMBL	ASO	Fantom
609	80_OLMALINC.txt	ENSG00000235823	chr10	+	OLMALINC	100373099.0	human	ENSEMBL	ASO	Fantom
610	81_ERVK3-1.txt	ENSG00000142396	chr19	+	ERVK3-1	58305319.0	human	ENSEMBL	ASO	Fantom
611	82_CHASERR.txt	ENSG00000272888	chr15	+	CHASERR	92819540.0	human	ENSEMBL	ASO	Fantom
612	83_RP11-111A21.1.txt	ENSG00000258526	chr14	+	RP11-111A21.1	39432599.0	human	ENSEMBL	ASO	Fantom
613	84_RP11-421L21.3.txt	ENSG00000233184	chr1	+	RP11-421L21.3	101025844.0	human	ENSEMBL	ASO	Fantom
614	85_CHROMR.txt	ENSG00000223960	chr2	+	CHROMR	178413635.0	human	ENSEMBL	ASO	Fantom
615	86_RP11-43F13.1.txt	ENSG00000188002	chr5	-	RP11-43F13.1	1634005.0	human	ENSEMBL	ASO	Fantom
616	87_ZNF528-AS1.txt	ENSG00000269834	chr19	-	ZNF528-AS1	52397783.0	human	ENSEMBL	ASO	Fantom
617	88_SRP14-AS1.txt	ENSG00000248508	chr15	+	SRP14-AS1	40039242.0	human	ENSEMBL	ASO	Fantom
618	89_SRP54-AS1.txt	ENSG00000258704	chr14	-	SRP54-AS1	34982532.0	human	ENSEMBL	ASO	Fantom
619	90_FGF13-AS1.txt	ENSG00000226031	chrX	+	FGF13-AS1	138711452.0	human	ENSEMBL	ASO	Fantom
620	91_RP11-469A15.2.txt	ENSG00000230623	chr1	+	RP11-469A15.2	200333193.0	human	ENSEMBL	ASO	Fantom
621	92_MAPKAPK5-AS1.txt	ENSG00000234608	chr12	-	MAPKAPK5-AS1	111842902.0	human	ENSEMBL	ASO	Fantom
622	93_ZNF674-AS1.txt	ENSG00000230844	chrX	+	ZNF674-AS1	46545438.0	human	ENSEMBL	ASO	Fantom
623	94_SEPTIN7P14.txt	ENSG00000245958	chr4	+	SEPTIN7P14	119454791.0	human	ENSEMBL	ASO	Fantom
624	95_LINC01278.txt	ENSG00000235437	chrX	-	LINC01278	63561095.0	human	ENSEMBL	ASO	Fantom
625	96_KCNQ1OT1.txt	ENSG00000269821	chr11	-	KCNQ1OT1	2699994.0	human	ENSEMBL	ASO	Fantom
626	97_LINC00240.txt	ENSG00000224843	chr6	+	LINC00240	26956932.0	human	ENSEMBL	ASO	Fantom
627	98_LINC00667.txt	ENSG00000263753	chr18	+	LINC00667	5237826.0	human	ENSEMBL	ASO	Fantom
628	99_LINC00173.txt	ENSG00000196668	chr12	+	LINC00173	116533422.0	human	ENSEMBL	ASO	Fantom
629	100_LINC00862.txt	ENSG00000203721	chr1	-	LINC00862	200400705.0	human	ENSEMBL	ASO	Fantom
630	101_OIP5-AS1.txt	ENSG00000247556	chr15	+	OIP5-AS1	41283990.0	human	ENSEMBL	ASO	Fantom
631	102_LINC01405.txt	ENSG00000185847	chr12	+	LINC01405	110934590.0	human	ENSEMBL	ASO	Fantom
